Player,Player Image,Year
Matt Moore,https://www.pro-football-reference.com/req/20180910/images/headshots/MoorMa01_2020.jpg,2017
Mike Glennon,https://www.pro-football-reference.com/req/20180910/images/headshots/GlenMi00_2021.jpg,2017
Bryce Petty,https://www.pro-football-reference.com/req/20180910/images/headshots/PettBr01_2018.jpg,2017
Nick Foles ,https://www.pro-football-reference.com/req/20180910/images/headshots/FoleNi00_2021.jpg,2017
T.J. Yates,https://www.pro-football-reference.com/req/20180910/images/headshots/YateT.00_2017.jpg,2017
Kevin Hogan,https://www.pro-football-reference.com/req/20180910/images/headshots/HogaKe00_2019.jpg,2017
Sam Bradford,https://www.pro-football-reference.com/req/20180910/images/headshots/BradSa00_2018.jpg,2017
Paxton Lynch,https://www.pro-football-reference.com/req/20180910/images/headshots/LyncPa00_2020.jpg,2017
Patrick Mahomes,https://www.pro-football-reference.com/req/20180910/images/headshots/MahoPa00_2021.jpg,2017
David Fales,https://www.pro-football-reference.com/req/20180910/images/headshots/FaleDa00_2019.jpg,2017
EJ Manuel,https://www.pro-football-reference.com/req/20180910/images/headshots/ManuEJ00_2018.jpg,2017
Nathan Peterman,https://www.pro-football-reference.com/req/20180910/images/headshots/PeteNa00_2021.jpg,2017
Landry Jones,https://www.pro-football-reference.com/req/20180910/images/headshots/JoneLa02_2018.jpg,2017
Geno Smith,https://www.pro-football-reference.com/req/20180910/images/headshots/SmitGe00_2021.jpg,2017
Sean Mannion,https://www.pro-football-reference.com/req/20180910/images/headshots/MannSe00_2020_fix.jpg,2017
Matt Cassel,https://www.pro-football-reference.com/req/20180910/images/headshots/CassMa00_2018.jpg,2017
Nate Sudfeld,https://www.pro-football-reference.com/req/20180910/images/headshots/SudfNa00_2021.jpg,2017
Scott Tolzien,https://www.pro-football-reference.com/req/20180910/images/headshots/TolzSc00_2017.jpg,2017
Cody Kessler,https://www.pro-football-reference.com/req/20180910/images/headshots/KessCo00_2019.jpg,2017
A.J. McCarron,https://www.pro-football-reference.com/req/20180910/images/headshots/McCaA.00_2018.jpg,2017
Ryan Mallett,https://www.pro-football-reference.com/req/20180910/images/headshots/MallRy00_2017.jpg,2017
Mohamed Sanu,https://www.pro-football-reference.com/req/20180910/images/headshots/SanuMo00_2021.jpg,2017
Robert Golden,https://www.pro-football-reference.com/req/20180910/images/headshots/GoldRo00_2018.jpg,2017
Sam Koch,https://www.pro-football-reference.com/req/20180910/images/headshots/KochSa20_2021.jpg,2017
Pat O'Donnell,https://www.pro-football-reference.com/req/20180910/images/headshots/ODonPa00_2021.jpg,2017
Kellen Clemens,https://www.pro-football-reference.com/req/20180910/images/headshots/ClemKe00_2017.jpg,2017
Joe Webb,https://www.pro-football-reference.com/req/20180910/images/headshots/WebbJo00_2019.jpg,2017
Johnny Hekker,https://www.pro-football-reference.com/req/20180910/images/headshots/HekkJo00_2021.jpg,2017
Lac Edwards,https://www.pro-football-reference.com/req/20180910/images/headshots/EdwaLa01_2021.jpg,2017
Brad Nortman,https://www.pro-football-reference.com/req/20180910/images/headshots/NortBr00_2017.jpg,2017
Jake Rudock,https://www.pro-football-reference.com/req/20180910/images/headshots/RudoJa00_2019.jpg,2017
Tarik Cohen,https://www.pro-football-reference.com/req/20180910/images/headshots/CoheTa00_2021.jpg,2017
Larry Fitzgerald,https://www.pro-football-reference.com/req/20180910/images/headshots/FitzLa00_2020.jpg,2017
Derek Anderson,https://www.pro-football-reference.com/req/20180910/images/headshots/AndeDe00_2017.jpg,2017
Joe Callahan,https://www.pro-football-reference.com/req/20180910/images/headshots/CallJo00_2018.jpg,2017
Randall Cobb,https://www.pro-football-reference.com/req/20180910/images/headshots/CobbRa00_2020.jpg,2017
Taylor Heinicke,https://www.pro-football-reference.com/req/20180910/images/headshots/HeinTa00_2021.jpg,2017
Cooper Rush,https://www.pro-football-reference.com/req/20180910/images/headshots/RushCo00_2021.jpg,2017
Tyler Bray,https://www.pro-football-reference.com/req/20180910/images/headshots/BrayTy00_2020.jpg,2017
Teddy Bridgewater,https://www.pro-football-reference.com/req/20180910/images/headshots/BridTe00_2021.jpg,2017
Eric Decker,https://www.pro-football-reference.com/req/20180910/images/headshots/DeckEr00_2019.jpg,2017
MarQueis Gray,https://www.pro-football-reference.com/req/20180910/images/headshots/GrayMa00_2018.jpg,2017
Matt Haack,https://www.pro-football-reference.com/req/20180910/images/headshots/HaacMa00_2021.jpg,2017
Chad Henne,https://www.pro-football-reference.com/req/20180910/images/headshots/HennCh01_2021.jpg,2017
Tyreek Hill,https://www.pro-football-reference.com/req/20180910/images/headshots/HillTy00_2021.jpg,2017
Travis Kelce,https://www.pro-football-reference.com/req/20180910/images/headshots/KelcTr00_2021.jpg,2017
Cooper Kupp,https://www.pro-football-reference.com/req/20180910/images/headshots/KuppCo00_2021.jpg,2017
Jarvis Landry,https://www.pro-football-reference.com/req/20180910/images/headshots/LandJa00_2020.jpg,2017
Marqise Lee,https://www.pro-football-reference.com/req/20180910/images/headshots/LeexMa00_2019.jpg,2017
Tanner McEvoy,https://www.pro-football-reference.com/req/20180910/images/headshots/McEvTa01_2018.jpg,2017
Michael Palardy,https://www.pro-football-reference.com/req/20180910/images/headshots/PalaMi00_2021.jpg,2017
Ryan Quigley,https://www.pro-football-reference.com/req/20180910/images/headshots/QuigRy00_2018.jpg,2017
Shane Vereen,https://www.pro-football-reference.com/req/20180910/images/headshots/VereSh00_2017.jpg,2017
Jon Ryan,https://www.pro-football-reference.com/req/20180910/images/headshots/RyanJo21_2018.jpg,2017
Ben Roethlisberger,https://www.pro-football-reference.com/req/20180910/images/headshots/RoetBe00_2020.jpg,2018
Patrick Mahomes,https://www.pro-football-reference.com/req/20180910/images/headshots/MahoPa00_2021.jpg,2018
Matt Ryan,https://www.pro-football-reference.com/req/20180910/images/headshots/RyanMa00_2021.jpg,2018
Jared Goff,https://www.pro-football-reference.com/req/20180910/images/headshots/GoffJa00_2021.jpg,2018
Andrew Luck,https://www.pro-football-reference.com/req/20180910/images/headshots/LuckAn00_2019.jpg,2018
Aaron Rodgers,https://www.pro-football-reference.com/req/20180910/images/headshots/RodgAa00_2021.jpg,2018
Tom Brady,https://www.pro-football-reference.com/req/20180910/images/headshots/BradTo00_2021.jpg,2018
Philip Rivers,https://www.pro-football-reference.com/req/20180910/images/headshots/RivePh00_2020.jpg,2018
Eli Manning,https://www.pro-football-reference.com/req/20180910/images/headshots/MannEl00_2019.jpg,2018
Kirk Cousins,https://www.pro-football-reference.com/req/20180910/images/headshots/CousKi00_2021.jpg,2018
Deshaun Watson,https://www.pro-football-reference.com/req/20180910/images/headshots/WatsDe00_2020.jpg,2018
Derek Carr,https://www.pro-football-reference.com/req/20180910/images/headshots/CarrDe02_2021.jpg,2018
Drew Brees,https://www.pro-football-reference.com/req/20180910/images/headshots/BreeDr00_2020.jpg,2018
Case Keenum,https://www.pro-football-reference.com/req/20180910/images/headshots/KeenCa00_2020.jpg,2018
Dak Prescott,https://www.pro-football-reference.com/req/20180910/images/headshots/PresDa01_2021.jpg,2018
Matthew Stafford,https://www.pro-football-reference.com/req/20180910/images/headshots/StafMa00_2021.jpg,2018
Baker Mayfield,https://www.pro-football-reference.com/req/20180910/images/headshots/MayfBa00_2020.jpg,2018
Russell Wilson,https://www.pro-football-reference.com/req/20180910/images/headshots/WilsRu00_2021.jpg,2018
Cam Newton,https://www.pro-football-reference.com/req/20180910/images/headshots/NewtCa00_2021.jpg,2018
Mitchell Trubisky,https://www.pro-football-reference.com/req/20180910/images/headshots/TrubMi00_2021.jpg,2018
Carson Wentz,https://www.pro-football-reference.com/req/20180910/images/headshots/WentCa00_2021.jpg,2018
Jameis Winston,https://www.pro-football-reference.com/req/20180910/images/headshots/WinsJa00_2021.jpg,2018
Sam Darnold,https://www.pro-football-reference.com/req/20180910/images/headshots/DarnSa00_2021.jpg,2018
Blake Bortles,https://www.pro-football-reference.com/req/20180910/images/headshots/BortBl00_2019.jpg,2018
Andy Dalton,https://www.pro-football-reference.com/req/20180910/images/headshots/DaltAn00_2021.jpg,2018
Marcus Mariota,https://www.pro-football-reference.com/req/20180910/images/headshots/MariMa01_2021.jpg,2018
Joe Flacco,https://www.pro-football-reference.com/req/20180910/images/headshots/FlacJo00_2021.jpg,2018
Ryan Fitzpatrick,https://www.pro-football-reference.com/req/20180910/images/headshots/FitzRy00_2021.jpg,2018
Josh Rosen,https://www.pro-football-reference.com/req/20180910/images/headshots/RoseJo01_2021.jpg,2018
Nick Mullens,https://www.pro-football-reference.com/req/20180910/images/headshots/MullNi00_2021.jpg,2018
Alex Smith,https://www.pro-football-reference.com/req/20180910/images/headshots/SmitAl03_2020.jpg,2018
Josh Allen,https://www.pro-football-reference.com/req/20180910/images/headshots/AlleJo02_2021.jpg,2018
Ryan Tannehill,https://www.pro-football-reference.com/req/20180910/images/headshots/TannRy00_2020.jpg,2018
Nick Foles ,https://www.pro-football-reference.com/req/20180910/images/headshots/FoleNi00_2021.jpg,2018
C.J. Beathard,https://www.pro-football-reference.com/req/20180910/images/headshots/BeatC.00_2021.jpg,2018
Brock Osweiler,https://www.pro-football-reference.com/req/20180910/images/headshots/OsweBr00_2018.jpg,2018
Lamar Jackson,https://www.pro-football-reference.com/req/20180910/images/headshots/JackLa00_2021.jpg,2018
Jeff Driskel,https://www.pro-football-reference.com/req/20180910/images/headshots/DrisJe00_2021.jpg,2018
Jimmy Garoppolo,https://www.pro-football-reference.com/req/20180910/images/headshots/GaroJi00_2021.jpg,2018
Cody Kessler,https://www.pro-football-reference.com/req/20180910/images/headshots/KessCo00_2019.jpg,2018
Blaine Gabbert,https://www.pro-football-reference.com/req/20180910/images/headshots/GabbBl00_2021.jpg,2018
Josh McCown,https://www.pro-football-reference.com/req/20180910/images/headshots/McCoJo01_2018.jpg,2018
Chase Daniel,https://www.pro-football-reference.com/req/20180910/images/headshots/DaniCh00_2021.jpg,2018
Tyrod Taylor,https://www.pro-football-reference.com/req/20180910/images/headshots/TaylTy00_2021.jpg,2018
Derek Anderson,https://www.pro-football-reference.com/req/20180910/images/headshots/AndeDe00_2017.jpg,2018
Sam Bradford,https://www.pro-football-reference.com/req/20180910/images/headshots/BradSa00_2018.jpg,2018
Colt McCoy,https://www.pro-football-reference.com/req/20180910/images/headshots/McCoCo00_2021.jpg,2018
Taylor Heinicke,https://www.pro-football-reference.com/req/20180910/images/headshots/HeinTa00_2021.jpg,2018
Nathan Peterman,https://www.pro-football-reference.com/req/20180910/images/headshots/PeteNa00_2021.jpg,2018
Kyle Allen,https://www.pro-football-reference.com/req/20180910/images/headshots/AlleKy00_2021.jpg,2018
Matt Barkley,https://www.pro-football-reference.com/req/20180910/images/headshots/BarkMa00_2020.jpg,2018
DeShone Kizer,https://www.pro-football-reference.com/req/20180910/images/headshots/KizeDe00_2019.jpg,2018
Mike Glennon,https://www.pro-football-reference.com/req/20180910/images/headshots/GlenMi00_2021.jpg,2018
Mark Sanchez,https://www.pro-football-reference.com/req/20180910/images/headshots/SancMa00_2017.jpg,2018
Teddy Bridgewater,https://www.pro-football-reference.com/req/20180910/images/headshots/BridTe00_2021.jpg,2018
Odell Beckham Jr.,https://www.pro-football-reference.com/req/20180910/images/headshots/BeckOd00_2020.jpg,2018
Kevin Byard,https://www.pro-football-reference.com/req/20180910/images/headshots/ByarKe01_2020.jpg,2018
Taysom Hill,https://www.pro-football-reference.com/req/20180910/images/headshots/HillTa00_2021.jpg,2018
Jarvis Landry,https://www.pro-football-reference.com/req/20180910/images/headshots/LandJa00_2020.jpg,2018
Matt Cassel,https://www.pro-football-reference.com/req/20180910/images/headshots/CassMa00_2018.jpg,2018
Albert Wilson,https://www.pro-football-reference.com/req/20180910/images/headshots/WilsAl02_2021.jpg,2018
Christian McCaffrey,https://www.pro-football-reference.com/req/20180910/images/headshots/McCaCh01_2021.jpg,2018
Joshua Dobbs,https://www.pro-football-reference.com/req/20180910/images/headshots/DobbJo00_2021.jpg,2018
Julian Edelman,https://www.pro-football-reference.com/req/20180910/images/headshots/EdelJu00_2020.jpg,2018
Garrett Gilbert,https://www.pro-football-reference.com/req/20180910/images/headshots/GilbGa01_2021.jpg,2018
Larry Fitzgerald,https://www.pro-football-reference.com/req/20180910/images/headshots/FitzLa00_2020.jpg,2018
Chad Henne,https://www.pro-football-reference.com/req/20180910/images/headshots/HennCh01_2021.jpg,2018
Danny Amendola,https://www.pro-football-reference.com/req/20180910/images/headshots/AmenDa00_2020.jpg,2018
Emmanuel Sanders,https://www.pro-football-reference.com/req/20180910/images/headshots/SandEm00_2021.jpg,2018
Sean Mannion,https://www.pro-football-reference.com/req/20180910/images/headshots/MannSe00_2020_fix.jpg,2018
Nate Sudfeld,https://www.pro-football-reference.com/req/20180910/images/headshots/SudfNa00_2021.jpg,2018
Robert Griffin III,https://www.pro-football-reference.com/req/20180910/images/headshots/GrifRo01_2020.jpg,2018
Darius Jennings,https://www.pro-football-reference.com/req/20180910/images/headshots/JennDa00_2020.jpg,2018
Sam Koch,https://www.pro-football-reference.com/req/20180910/images/headshots/KochSa20_2021.jpg,2018
Matt Schaub,https://www.pro-football-reference.com/req/20180910/images/headshots/SchaMa00_2020.jpg,2018
Johnny Hekker,https://www.pro-football-reference.com/req/20180910/images/headshots/HekkJo00_2021.jpg,2018
Nelson Agholor,https://www.pro-football-reference.com/req/20180910/images/headshots/AghoNe00_2021.jpg,2018
Logan Thomas,https://www.pro-football-reference.com/req/20180910/images/headshots/ThomLo00_2021.jpg,2018
Derrick Henry ,https://www.pro-football-reference.com/req/20180910/images/headshots/HenrDe00_2020_fix.jpg,2018
Colby Wadman,https://www.pro-football-reference.com/req/20180910/images/headshots/WadmCo00_2019.jpg,2018
A.J. McCarron,https://www.pro-football-reference.com/req/20180910/images/headshots/McCaA.00_2018.jpg,2018
Anthony Miller,https://www.pro-football-reference.com/req/20180910/images/headshots/MillAn02_2021.jpg,2018
Matt Prater,https://www.pro-football-reference.com/req/20180910/images/headshots/PratMa20_2021.jpg,2018
Geno Smith,https://www.pro-football-reference.com/req/20180910/images/headshots/SmitGe00_2021.jpg,2018
Brian Hoyer,https://www.pro-football-reference.com/req/20180910/images/headshots/HoyeBr00_2021.jpg,2018
Tress Way,https://www.pro-football-reference.com/req/20180910/images/headshots/WayxTr00_2021.jpg,2018
Mohamed Sanu,https://www.pro-football-reference.com/req/20180910/images/headshots/SanuMo00_2021.jpg,2018
Logan Cooke,https://www.pro-football-reference.com/req/20180910/images/headshots/CookLo00_2021.jpg,2018
Kenny Stills,https://www.pro-football-reference.com/req/20180910/images/headshots/StilKe00_2020.jpg,2018
Chris Boswell,https://www.pro-football-reference.com/req/20180910/images/headshots/BoswCh00_2020.jpg,2018
Jacoby Brissett,https://www.pro-football-reference.com/req/20180910/images/headshots/BrisJa00_2021.jpg,2018
Tarik Cohen,https://www.pro-football-reference.com/req/20180910/images/headshots/CoheTa00_2021.jpg,2018
Bryan Anger,https://www.pro-football-reference.com/req/20180910/images/headshots/AngeBr00_2021.jpg,2018
Cole Beasley,https://www.pro-football-reference.com/req/20180910/images/headshots/BeasCo00_2021.jpg,2018
Corey Bojorquez,https://www.pro-football-reference.com/req/20180910/images/headshots/BojoCo00_2021.jpg,2018
Tyler Boyd,https://www.pro-football-reference.com/req/20180910/images/headshots/BoydTy00_2021.jpg,2018
Antonio Brown,https://www.pro-football-reference.com/req/20180910/images/headshots/BrowAn04_2019.jpg,2018
Eric Ebron,https://www.pro-football-reference.com/req/20180910/images/headshots/EbroEr00_2020.jpg,2018
Bruce Ellington,https://www.pro-football-reference.com/req/20180910/images/headshots/ElliBr00_2018.jpg,2018
Dontrell Hilliard,https://www.pro-football-reference.com/req/20180910/images/headshots/HillDo00_2021.jpg,2018
DeAndre Hopkins,https://www.pro-football-reference.com/req/20180910/images/headshots/HopkDe00_2021.jpg,2018
